timestamp,prediction,confidence,mode,cause,service,action,result
2026-04-28T09:12:29.003449,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:12:34.341435,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:12:40.091232,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:12:46.424219,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:12:51.620620,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:12:56.781613,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:01.939722,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:07.063618,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:13.727609,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:18.899084,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:24.131869,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:32.494583,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:37.959806,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:45.010985,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:51.059499,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:13:56.801695,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:02.365593,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:08.032707,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:13.862356,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:21.394079,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:27.210729,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:32.945781,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:38.429181,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:43.898354,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:50.548072,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:14:55.737794,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:00.953665,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:06.656844,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:11.972836,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:17.742706,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:22.929230,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:28.435186,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:35.381115,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:40.526946,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:45.753983,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:51.697364,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:15:56.878941,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:02.071268,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:07.340575,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:12.944959,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:18.593592,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:26.082655,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:31.687014,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:36.981365,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:42.351642,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:47.537567,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:54.219406,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:16:59.400264,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:04.529961,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:09.666416,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:14.833624,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:19.979902,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:26.632140,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:31.782731,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:36.953439,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:42.077205,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:47.210121,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:52.364403,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:17:59.133029,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:04.405870,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:09.636574,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:14.863154,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:20.041290,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:25.240665,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:31.958628,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:37.230295,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:42.437624,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:47.719818,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:52.901115,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:18:58.628254,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:04.685799,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:09.825217,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:14.951330,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:20.156676,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:25.308948,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:31.042436,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:36.170252,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:41.298959,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:48.245555,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:53.381395,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:19:58.572790,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:04.416995,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:09.647233,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:14.826386,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:20.024242,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:25.304682,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:30.617457,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:37.479876,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:42.753172,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:48.094270,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:53.354090,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:20:58.774049,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:04.064040,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:10.765962,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:15.928164,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:21.101664,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:26.285083,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:31.421054,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:38.170443,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:43.304387,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:48.467560,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:53.631735,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:21:58.798153,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:03.955044,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:10.709387,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:15.897123,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:21.112353,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:26.395512,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:31.525136,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:36.674203,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:43.374880,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:48.572366,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:53.837360,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:22:59.229254,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:04.819427,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:09.999503,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:16.713231,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:21.884525,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:27.124689,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:32.257413,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:37.387741,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:44.126706,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:49.280450,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:54.409116,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:23:59.562511,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:04.777027,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:09.963815,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:16.647088,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:21.774557,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:26.976482,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:32.293904,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:37.471234,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:42.613758,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:49.311315,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:54.445141,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:24:59.584766,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:04.730480,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:09.858168,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:15.220797,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:22.059444,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:27.279756,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:32.477502,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:37.624679,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:42.751187,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:47.959905,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:25:54.653954,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:00.006948,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:05.328787,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:10.493391,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:15.658047,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:21.456858,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:29.951081,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:35.212057,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:40.351113,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:45.497140,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:50.777534,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:26:55.052982,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:00.566479,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:06.110749,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:11.751822,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:17.162382,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:22.299466,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:29.690534,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:36.197036,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:42.295322,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:47.917080,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:27:53.297950,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:00.133447,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:05.400164,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:12.244240,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:17.369555,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:22.537043,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:28.454867,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:33.641494,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:38.835571,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:44.191655,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:50.284389,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:28:55.717124,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:02.415133,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:07.546081,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:12.685674,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:17.828737,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:22.958555,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:28.109885,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:34.792304,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:39.922796,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:45.063636,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:50.308309,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:29:55.616854,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:01.965439,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:08.178963,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:13.540054,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:18.817597,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:24.225268,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:29.383234,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:36.019012,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:41.145602,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:46.638830,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:52.012338,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:30:57.588401,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:03.661621,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:11.342876,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:17.035103,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:22.282618,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:27.534670,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:32.671161,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:39.421537,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:44.647152,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:50.284039,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:31:55.503188,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:00.764288,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:05.956815,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:12.693031,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:17.824649,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:22.953589,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:28.185347,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:33.743338,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:40.907678,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:46.453695,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:51.859489,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:32:57.139847,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:02.692965,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:08.948528,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:16.649918,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:22.718728,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:29.116128,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:35.422351,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:41.118129,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:50.287146,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:33:56.573971,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:02.159686,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:07.354900,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:12.513390,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:19.318608,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:24.495139,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:29.814342,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:34.963834,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:40.091251,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:45.929437,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:52.396226,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:34:58.732774,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:04.789795,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:10.948127,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:18.956277,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:25.432006,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:30.774319,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:35.995711,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:41.206794,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:46.425636,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:53.188711,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:35:58.347051,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:03.602306,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:08.951866,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:14.368011,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:21.183790,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:28.250544,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:34.145598,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:39.762921,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:45.543683,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:51.178103,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:36:58.220558,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:03.381286,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:09.911991,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:15.051187,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:20.233974,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:27.253746,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:32.687698,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:38.028355,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:44.100466,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:49.621842,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:37:54.879036,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:00.750249,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:05.902157,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:11.187221,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:18.008946,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:23.182233,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:29.052680,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:34.198464,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:39.395248,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:45.107846,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:51.341998,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:38:57.301853,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:05.236306,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:10.933626,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:16.174048,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:21.381290,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:26.549886,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:33.616992,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:39.329589,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:45.108838,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:50.649640,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:39:56.263177,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:04.038792,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:09.408985,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:14.864669,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:20.124509,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:25.279726,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:30.560578,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:37.695756,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:42.940219,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:48.158378,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:53.510245,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:40:58.699436,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:41:03.889926,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:41:10.747240,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:41:16.665219,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:41:22.096602,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:41:27.926303,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:41:33.572236,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
2026-04-28T09:41:41.011071,1,0.7708,shadow,service_down,user-service,restart_container,no_execution
